,teamID_seasonID,evGGARatio,faceOffWinPercentage,faceOffsLost,faceOffsTaken,faceOffsWon,gamesPlayed_x,goalsAgainstPerGame,goalsPerGame,losses_x,ot,penaltyKillPercentage,powerPlayGoals,powerPlayGoalsAgainst,powerPlayOpportunities,powerPlayPercentage,ptPctg,pts,savePctg,shootingPctg_x,shotsAllowed,shotsPerGame,winLeadFirstPer,winLeadSecondPer,winOppScoreFirst,winOutshootOpp,winOutshotByOpp,winScoreFirst,wins_x,blockedShots,faceoffWinPctg,faceoffs,faceoffsLost,faceoffsWon,gamesPlayed_y,giveaways,goalsFor,hits,losses_y,missedShots,otLosses,points,shootingPctg_y,shotsFor,takeaways,teamAbbrev,teamFullName,ties,wins_y
0,1_19992000,0.9286,49.3,2632.0,5195.0,2563.0,82,2.476,3.061,24,5,87.5,55.0,39.0,274.0,20.1,62.8,103,0.903,9.2,25.622,33.1341,0.7,0.882,0.459,0.587,0.471,0.622,45,877,0.4933,5195,2632,2563,82,984,251,2146,24,1262,5,103,0.0923,2717,1258,NJD,New Jersey Devils,8,45
1,1_20002001,1.1969,49.4,2662.0,5259.0,2597.0,82,2.378,3.598,19,3,84.6,71.0,49.0,310.0,22.9,67.7,111,0.904,11.4,24.6829,31.5854,0.839,0.921,0.421,0.583,0.684,0.727,48,856,0.4938,5259,2662,2597,82,1011,295,2027,19,1198,3,111,0.1138,2590,1015,NJD,New Jersey Devils,12,48
2,1_20012002,1.1969,49.5,2603.0,5156.0,2553.0,82,2.28,2.5,28,4,83.7,44.0,43.0,261.0,16.9,57.9,95,0.902,8.4,23.1707,29.8171,0.75,0.774,0.275,0.452,0.632,0.714,41,920,0.4951,5156,2603,2553,82,888,205,1983,28,1155,4,95,0.0838,2445,898,NJD,New Jersey Devils,9,41
3,1_20022003,1.3684,50.7,2467.0,5002.0,2535.0,82,2.024,2.634,20,6,87.8,36.0,32.0,303.0,11.9,65.9,108,0.914,8.3,23.5732,31.7195,0.821,0.846,0.353,0.523,0.692,0.708,46,303,0.5067,5002,2467,2535,82,270,216,487,20,371,6,108,0.083,2601,214,NJD,New Jersey Devils,10,46
4,1_20032004,1.2636,49.2,2497.0,4916.0,2419.0,82,2.0,2.598,25,2,85.3,51.0,39.0,312.0,16.4,61.0,100,0.918,8.8,24.4024,29.6707,0.821,0.842,0.176,0.559,0.5,0.771,43,834,0.49200000000000005,4916,2497,2419,82,1073,213,928,25,974,2,100,0.0875,2433,619,NJD,New Jersey Devils,12,43
5,1_20052006,0.986,49.5,2369.0,4691.0,2322.0,82,2.744,2.841,27,9,81.9,78.0,63.0,439.0,17.8,61.6,101,0.906,9.7,29.3049,29.2073,0.844,0.886,0.389,0.543,0.512,0.696,46,989,0.4949,4691,2369,2322,82,987,233,1167,27,1024,9,101,0.0972,2395,660,NJD,New Jersey Devils,0,46
6,1_20062007,0.9481,49.0,2218.0,4350.0,2132.0,82,2.354,2.512,24,9,85.2,65.0,40.0,367.0,17.7,65.2,107,0.917,8.8,28.439,28.7073,0.783,0.912,0.417,0.711,0.538,0.739,49,1127,0.4901,4350,2218,2132,82,854,206,1348,24,1018,9,107,0.0875,2354,642,NJD,New Jersey Devils,0,49
7,1_20072008,1.0246,50.4,2126.0,4286.0,2160.0,82,2.354,2.415,29,7,82.8,50.0,54.0,320.0,15.6,60.4,99,0.914,8.4,27.5244,28.8049,0.806,0.879,0.405,0.609,0.514,0.725,46,830,0.5039,4286,2126,2160,82,515,198,1471,29,907,7,99,0.0838,2362,543,NJD,New Jersey Devils,0,46
8,1_20082009,1.252,51.3,2243.0,4602.0,2359.0,82,2.524,2.902,27,4,79.9,58.0,65.0,307.0,18.9,64.6,106,0.914,8.8,29.4512,32.9024,0.794,0.951,0.368,0.694,0.533,0.841,51,970,0.5126,4602,2243,2359,82,474,238,1448,27,928,4,106,0.0882,2698,431,NJD,New Jersey Devils,0,51
9,1_20092010,1.0896,49.4,2146.0,4244.0,2098.0,82,2.268,2.634,27,7,82.8,51.0,41.0,273.0,18.7,62.8,103,0.916,8.8,26.9878,29.9878,0.813,0.943,0.405,0.542,0.7,0.733,48,963,0.4943,4244,2146,2098,82,695,216,1600,27,815,7,103,0.0878,2459,486,NJD,New Jersey Devils,0,48
10,1_20102011,0.8027,51.2,2085.0,4271.0,2186.0,82,2.524,2.085,39,5,83.4,34.0,40.0,237.0,14.3,49.4,81,0.904,7.3,26.2439,28.5854,0.76,0.917,0.256,0.386,0.545,0.692,38,875,0.5118,4271,2085,2186,82,703,171,1539,39,835,5,81,0.0729,2344,513,NJD,New Jersey Devils,0,38
11,1_20112012,0.9333,47.1,2356.0,4451.0,2095.0,82,2.5,2.634,28,6,89.6,46.0,27.0,267.0,17.2,62.2,102,0.907,9.6,26.8171,27.4756,0.769,0.853,0.421,0.571,0.545,0.727,48,928,0.4706,4451,2356,2095,82,632,216,1677,28,762,6,102,0.0958,2253,486,NJD,New Jersey Devils,0,48
12,1_20122013,0.8553,48.2,1440.0,2779.0,1339.0,48,2.542,2.292,19,10,81.1,28.0,32.0,176.0,15.9,50.0,48,0.89,8.1,23.125,28.375,0.727,0.75,0.172,0.457,0.25,0.737,19,515,0.4818,2779,1440,1339,48,334,110,892,19,558,10,48,0.0807,1362,297,NJD,New Jersey Devils,0,19
13,1_20132014,0.9275,47.0,2450.0,4624.0,2174.0,82,2.378,2.402,29,18,86.4,47.0,36.0,241.0,19.5,53.7,88,0.907,9.0,25.4756,26.8171,0.667,0.759,0.132,0.467,0.364,0.682,35,849,0.4701,4624,2450,2174,82,552,197,1568,29,832,18,88,0.0895,2199,465,NJD,New Jersey Devils,0,35
14,1_20142015,0.9297,47.3,2456.0,4659.0,2203.0,82,2.549,2.146,36,14,80.6,41.0,52.0,212.0,19.3,47.6,78,0.917,8.8,30.7073,24.4878,0.593,0.781,0.216,0.235,0.438,0.533,32,1042,0.4728,4659,2456,2203,82,624,176,1646,36,776,14,78,0.0876,2008,453,NJD,New Jersey Devils,0,32
15,1_20152016,0.8195,46.4,2518.0,4701.0,2183.0,82,2.463,2.22,36,8,83.0,51.0,45.0,256.0,19.9,51.2,84,0.914,9.1,28.6463,24.4268,0.826,0.958,0.234,0.4,0.5,0.771,38,1054,0.4643,4701,2518,2183,82,509,182,1840,36,778,8,84,0.0908,2003,463,NJD,New Jersey Devils,0,38
16,1_20162017,0.7651,49.2,2498.0,4920.0,2422.0,82,2.939,2.195,40,14,79.6,44.0,53.0,251.0,17.5,42.7,70,0.906,7.9,31.3659,27.7927,0.44,0.704,0.22,0.481,0.275,0.463,28,1030,0.4922,4920,2498,2422,82,624,180,1661,40,850,14,70,0.0789,2279,467,NJD,New Jersey Devils,0,28
17,1_20172018,0.9581,47.0,2675.0,5046.0,2371.0,82,2.927,2.963,29,9,81.8,54.0,47.0,252.0,21.4,59.1,97,0.908,9.3,31.9024,31.6951,0.739,0.941,0.395,0.457,0.6,0.692,44,1176,0.4698,5046,2675,2371,82,653,243,1816,29,962,9,97,0.0934,2599,679,NJD,New Jersey Devils,0,44
18,1_20182019,0.7989,49.4,2482.0,4900.0,2418.0,82,3.305,2.671,41,10,84.3,45.0,40.0,254.0,17.7,43.9,72,0.895,8.8,31.6098,30.3415,0.63,0.815,0.167,0.429,0.372,0.543,31,1158,0.4934,4900,2482,2418,82,745,219,1924,41,902,10,72,0.08800000000000001,2488,630,NJD,New Jersey Devils,0,31
19,2_19992000,0.8302,47.9,2888.0,5540.0,2652.0,82,3.354,2.366,48,1,80.0,45.0,84.0,320.0,14.1,35.4,58,0.9,9.0,33.439,26.1829,0.524,0.81,0.163,0.357,0.277,0.485,24,1045,0.4787,5540,2888,2652,82,762,194,2655,48,905,1,58,0.0903,2147,640,NYI,New York Islanders,9,24
20,2_20002001,1.0069,48.7,2762.0,5386.0,2624.0,82,3.268,2.256,51,3,82.2,51.0,79.0,386.0,13.2,31.7,52,0.887,8.2,29.0,27.5244,0.5,0.684,0.085,0.243,0.273,0.486,21,987,0.4871,5386,2762,2624,82,793,185,2638,51,979,3,52,0.0819,2257,617,NYI,New York Islanders,7,21
21,2_20012002,1.0069,51.7,2695.0,5579.0,2884.0,82,2.683,2.915,28,4,85.7,59.0,52.0,363.0,16.2,58.5,96,0.904,10.3,27.8659,28.2805,0.719,0.857,0.333,0.459,0.564,0.633,42,965,0.5169,5579,2695,2884,82,760,239,2119,28,998,4,96,0.10300000000000001,2319,629,NYI,New York Islanders,8,42
22,2_20022003,0.9929,51.1,2742.0,5606.0,2864.0,82,2.817,2.732,34,2,83.4,58.0,67.0,384.0,15.1,50.6,83,0.9,9.2,28.2683,29.5976,0.654,0.824,0.311,0.447,0.4,0.568,35,366,0.5108,5606,2742,2864,82,270,224,626,34,297,2,83,0.0922,2427,227,NYI,New York Islanders,11,35
23,2_20032004,1.1049,49.3,2704.0,5335.0,2631.0,82,2.561,2.89,29,4,85.5,54.0,52.0,323.0,16.7,55.5,91,0.906,10.1,27.3659,28.5488,0.7,0.839,0.256,0.524,0.405,0.692,38,1077,0.4931,5335,2704,2631,82,800,237,1634,29,900,4,91,0.1012,2341,644,NYI,New York Islanders,11,38
24,2_20052006,0.9097,48.7,2560.0,4987.0,2427.0,82,3.354,2.695,40,6,79.2,76.0,99.0,450.0,16.9,47.6,78,0.892,8.9,31.0854,30.2561,0.64,0.852,0.267,0.471,0.422,0.649,36,1161,0.4866,4987,2560,2427,82,824,221,1523,40,1023,6,78,0.08900000000000001,2481,745,NYI,New York Islanders,0,36
25,2_20062007,1.1818,51.6,2352.0,4864.0,2512.0,82,2.866,2.927,30,12,81.8,63.0,79.0,348.0,18.1,56.1,92,0.912,9.8,32.5854,29.9878,0.821,0.829,0.225,0.533,0.46,0.738,40,1307,0.5164,4864,2352,2512,82,861,240,1808,30,964,12,92,0.0976,2459,766,NYI,New York Islanders,0,40
26,2_20072008,0.8905,51.0,2260.0,4617.0,2357.0,82,2.927,2.305,38,9,81.9,48.0,68.0,330.0,14.6,48.2,79,0.904,7.8,30.3415,29.6951,0.696,0.88,0.205,0.361,0.467,0.684,35,1134,0.5105,4617,2260,2357,82,790,189,1613,38,837,9,79,0.0776,2435,834,NYI,New York Islanders,0,35
27,2_20082009,0.6833,45.7,2594.0,4774.0,2180.0,82,3.341,2.415,47,9,79.8,54.0,73.0,320.0,16.9,37.2,61,0.9,8.3,33.5488,28.9268,0.429,0.7,0.133,0.375,0.296,0.541,26,1391,0.4566,4774,2594,2180,82,714,198,1828,47,857,9,61,0.0834,2372,858,NYI,New York Islanders,0,26
28,2_20092010,0.8333,48.2,2426.0,4687.0,2261.0,82,3.146,2.61,37,11,76.3,49.0,71.0,306.0,16.0,48.2,79,0.901,8.6,31.939,30.4024,0.6,0.794,0.209,0.405,0.462,0.641,34,1379,0.4823,4687,2426,2261,82,809,214,1829,37,949,11,79,0.0858,2493,948,NYI,New York Islanders,0,34
29,2_20102011,0.8068,50.1,2424.0,4862.0,2438.0,82,3.146,2.744,39,13,83.2,52.0,52.0,302.0,17.2,44.5,73,0.902,9.3,31.9512,29.3659,0.722,0.704,0.189,0.219,0.469,0.69,30,1387,0.5014,4862,2424,2438,82,757,225,1808,39,901,13,73,0.0934,2408,876,NYI,New York Islanders,0,30
30,2_20112012,0.743,48.0,2371.0,4560.0,2189.0,82,3.061,2.39,37,11,80.5,45.0,46.0,243.0,18.5,48.2,79,0.898,8.1,30.1098,29.3902,0.64,0.679,0.262,0.415,0.405,0.575,34,1364,0.48,4560,2371,2189,82,736,196,1840,37,850,11,79,0.0813,2410,853,NYI,New York Islanders,0,34
31,2_20122013,0.9792,49.7,1385.0,2754.0,1369.0,48,2.833,2.813,17,7,80.3,31.0,28.0,156.0,19.9,57.3,55,0.899,9.1,28.1667,30.9375,0.813,0.842,0.28,0.556,0.4,0.739,24,766,0.49700000000000005,2754,1385,1369,48,475,135,1018,17,526,7,55,0.0909,1485,382,NYI,New York Islanders,0,24
32,2_20132014,0.8343,47.2,2586.0,4896.0,2310.0,82,3.183,2.634,37,11,78.1,49.0,58.0,276.0,17.8,48.2,79,0.894,8.5,30.0488,30.939,0.556,0.556,0.354,0.375,0.432,0.5,34,1242,0.4718,4896,2586,2310,82,743,216,2092,37,931,11,79,0.0851,2537,665,NYI,New York Islanders,0,34
33,2_20142015,1.0802,49.2,2478.0,4880.0,2402.0,82,2.732,2.988,28,7,78.0,50.0,48.0,267.0,18.7,61.6,101,0.903,8.8,28.3049,33.7927,0.667,0.781,0.545,0.607,0.476,0.592,47,1323,0.4922,4880,2478,2402,82,929,245,2685,28,1043,7,101,0.0884,2771,774,NYI,New York Islanders,0,47
34,2_20152016,1.0544,50.1,2323.0,4654.0,2331.0,82,2.573,2.768,27,10,84.5,42.0,36.0,229.0,18.3,61.0,100,0.915,9.4,30.4268,29.4146,0.846,0.879,0.39,0.588,0.476,0.707,45,1322,0.5008,4654,2323,2331,82,818,227,2311,27,942,10,100,0.0941,2412,623,NYI,New York Islanders,0,45
35,2_20162017,1.0471,47.7,2480.0,4741.0,2261.0,82,2.902,2.915,29,12,81.9,35.0,41.0,234.0,15.0,57.3,94,0.909,9.6,31.9024,30.2439,0.724,0.857,0.368,0.559,0.452,0.614,41,1363,0.4769,4741,2480,2261,82,808,239,2126,29,917,12,94,0.0963,2480,569,NYI,New York Islanders,0,41
36,2_20172018,0.9316,48.9,2515.0,4919.0,2404.0,82,3.573,3.183,37,10,73.2,58.0,63.0,250.0,23.2,48.8,80,0.9,10.1,35.5854,31.3659,0.708,0.862,0.273,0.345,0.481,0.605,35,1263,0.4887,4919,2515,2404,82,920,261,1816,37,893,10,80,0.1014,2572,541,NYI,New York Islanders,0,35
37,2_20182019,1.2756,47.4,2353.0,4477.0,2124.0,82,2.329,2.72,27,7,79.9,33.0,44.0,227.0,14.5,62.8,103,0.925,9.4,30.9024,28.7805,0.71,0.85,0.459,0.531,0.646,0.689,48,1295,0.4744,4477,2353,2124,82,950,223,2031,27,869,7,103,0.0944,2360,556,NYI,New York Islanders,0,48
38,3_19992000,1.1969,53.1,2402.0,5124.0,2722.0,82,3.0,2.659,38,3,83.2,55.0,49.0,325.0,16.9,44.5,73,0.899,9.0,29.8293,29.4634,0.682,0.759,0.217,0.378,0.343,0.528,29,1233,0.5312,5124,2402,2722,82,1168,218,2069,38,1023,3,73,0.0902,2416,876,NYR,New York Rangers,12,29
39,3_20002001,0.9874,51.2,2549.0,5220.0,2671.0,82,3.537,3.049,43,1,78.5,65.0,86.0,363.0,17.9,43.9,72,0.887,10.7,31.4024,28.5976,0.64,0.844,0.167,0.379,0.4,0.65,33,1166,0.5116,5220,2549,2671,82,1263,250,2119,43,993,1,72,0.1066,2345,925,NYR,New York Rangers,5,33
40,3_20012002,0.9874,50.7,2738.0,5554.0,2816.0,82,3.146,2.768,38,4,79.9,48.0,80.0,326.0,14.7,48.8,80,0.901,9.5,31.9268,29.1707,0.762,0.923,0.22,0.457,0.426,0.781,36,1249,0.507,5554,2738,2816,82,1114,227,1908,38,986,4,80,0.0948,2392,708,NYR,New York Rangers,4,36
41,3_20022003,1.0543,53.3,2490.0,5334.0,2844.0,82,2.817,2.561,36,4,81.1,55.0,73.0,339.0,16.2,47.6,78,0.905,8.5,29.5854,30.061,0.6,0.87,0.3,0.35,0.429,0.476,32,312,0.5331,5334,2490,2844,82,274,210,657,36,301,4,78,0.0851,2465,187,NYR,New York Rangers,10,32
42,3_20032004,0.9467,51.4,2481.0,5100.0,2619.0,82,3.049,2.512,40,8,79.3,46.0,80.0,322.0,14.3,42.1,69,0.896,8.5,29.2195,29.4634,0.708,0.786,0.167,0.317,0.342,0.5,27,990,0.5135,5100,2481,2619,82,799,206,1396,40,947,8,69,0.0852,2416,528,NYR,New York Rangers,7,27
43,3_20052006,1.2793,47.5,2409.0,4587.0,2178.0,82,2.573,3.049,26,12,83.7,83.0,79.0,440.0,18.9,61.0,100,0.911,10.2,28.7561,29.8537,0.829,0.853,0.314,0.512,0.553,0.702,44,1220,0.4748,4587,2409,2178,82,850,250,1197,26,940,12,100,0.1021,2448,674,NYR,New York Rangers,0,44
44,3_20062007,1.1024,49.9,2323.0,4640.0,2317.0,82,2.573,2.841,30,10,83.8,75.0,65.0,406.0,18.5,57.3,94,0.909,9.0,28.4024,31.5366,0.645,0.771,0.324,0.469,0.594,0.667,42,1386,0.4993,4640,2323,2317,82,818,233,1782,30,1024,10,94,0.0901,2586,622,NYR,New York Rangers,0,42
45,3_20072008,1.1391,52.3,2107.0,4417.0,2310.0,82,2.317,2.5,27,13,84.5,61.0,53.0,370.0,16.5,59.1,97,0.911,7.9,25.9024,31.4512,0.758,0.871,0.286,0.5,0.5,0.681,42,1013,0.5229,4417,2107,2310,82,649,205,2137,27,997,13,97,0.0794,2579,687,NYR,New York Rangers,0,42
46,3_20082009,0.8966,50.9,2235.0,4547.0,2312.0,82,2.585,2.439,30,9,87.8,48.0,40.0,346.0,13.9,57.9,95,0.913,7.5,29.6707,32.4146,0.609,0.844,0.375,0.468,0.594,0.667,43,957,0.5084,4547,2235,2312,82,474,200,2312,30,1050,9,95,0.0752,2658,598,NYR,New York Rangers,0,43
47,3_20092010,1.0643,49.2,2310.0,4545.0,2235.0,82,2.61,2.671,33,11,84.3,55.0,50.0,301.0,18.3,53.0,87,0.913,9.0,29.878,29.5732,0.692,0.842,0.354,0.447,0.463,0.618,38,1176,0.4917,4545,2310,2235,82,453,219,2330,33,976,11,87,0.0903,2425,592,NYR,New York Rangers,0,38
48,3_20102011,1.0949,47.7,2404.0,4599.0,2195.0,82,2.378,2.732,33,5,83.7,49.0,42.0,290.0,16.9,56.7,93,0.919,9.1,29.3902,29.9146,0.739,1.0,0.39,0.5,0.618,0.683,44,1301,0.4772,4599,2404,2195,82,446,224,2333,33,940,5,93,0.0913,2453,604,NYR,New York Rangers,0,44
49,3_20112012,1.1364,50.0,2291.0,4577.0,2286.0,82,2.22,2.707,24,7,86.2,44.0,36.0,280.0,15.7,66.5,109,0.92,9.5,27.8171,28.5122,0.778,0.909,0.41,0.682,0.556,0.814,51,1338,0.4994,4577,2291,2286,82,525,222,2419,24,886,7,109,0.0949,2338,536,NYR,New York Rangers,0,51
50,3_20122013,1.3,50.0,1410.0,2820.0,1410.0,48,2.25,2.625,18,4,81.1,24.0,28.0,153.0,15.7,58.3,56,0.92,8.5,28.1875,30.8958,0.929,1.0,0.296,0.556,0.524,0.857,26,773,0.5,2820,1410,1410,48,334,126,1413,18,566,4,56,0.0849,1483,271,NYR,New York Rangers,0,26
51,3_20132014,1.0677,48.8,2512.0,4909.0,2397.0,82,2.317,2.61,31,6,85.3,48.0,34.0,264.0,18.2,58.5,96,0.921,7.9,29.4146,33.1585,0.769,0.903,0.318,0.537,0.591,0.816,45,1119,0.4882,4909,2512,2397,82,706,214,1905,31,993,6,96,0.0787,2719,564,NYR,New York Rangers,0,45
52,3_20142015,1.3188,46.7,2619.0,4917.0,2298.0,82,2.28,3.024,22,7,84.3,39.0,37.0,232.0,16.8,68.9,113,0.923,9.6,29.4878,31.4878,0.853,0.973,0.375,0.625,0.656,0.82,53,1159,0.4673,4917,2619,2298,82,775,248,1913,22,896,7,113,0.096,2582,667,NYR,New York Rangers,0,53
53,3_20152016,1.2636,49.2,2390.0,4703.0,2313.0,82,2.622,2.841,27,9,78.2,42.0,53.0,226.0,18.6,61.6,101,0.914,10.0,30.4146,28.4878,0.806,0.875,0.333,0.556,0.545,0.767,46,1314,0.4918,4703,2390,2313,82,824,233,2164,27,936,9,101,0.0997,2336,603,NYR,New York Rangers,0,46
54,3_20162017,1.0844,48.4,2511.0,4864.0,2353.0,82,2.634,3.085,28,6,79.8,47.0,45.0,233.0,20.2,62.2,102,0.912,10.4,30.061,29.7317,0.741,0.871,0.486,0.463,0.7,0.667,48,1244,0.4837,4864,2511,2353,82,859,253,1715,28,1000,6,102,0.1037,2438,647,NYR,New York Rangers,0,48
55,3_20172018,0.8242,49.3,2454.0,4838.0,2384.0,82,3.207,2.78,39,9,81.4,51.0,46.0,241.0,21.2,47.0,77,0.909,9.0,35.3415,30.9512,0.625,0.957,0.217,0.4,0.42,0.667,34,1228,0.4927,4838,2454,2384,82,1039,228,1714,39,919,9,77,0.0898,2538,713,NYR,New York Rangers,0,34
56,3_20182019,0.8382,46.9,2475.0,4663.0,2188.0,82,3.256,2.695,36,14,78.2,44.0,58.0,227.0,19.4,47.6,78,0.904,9.2,33.8293,29.1829,0.526,0.722,0.356,0.462,0.357,0.432,32,1213,0.4692,4663,2475,2188,82,1039,221,2128,36,855,14,78,0.0923,2393,667,NYR,New York Rangers,0,32
57,4_19992000,0.9874,51.7,2606.0,5399.0,2793.0,82,2.183,2.89,22,3,86.7,69.0,42.0,340.0,20.3,64.0,105,0.908,9.5,23.6463,30.4268,0.844,0.756,0.361,0.542,0.438,0.696,45,1036,0.5173,5399,2606,2793,82,1147,237,1905,22,1122,3,105,0.0949,2495,838,PHI,Philadelphia Flyers,12,45
58,4_20002001,1.3468,50.3,2705.0,5444.0,2739.0,82,2.524,2.927,25,3,82.4,55.0,55.0,350.0,15.7,61.0,100,0.903,9.8,26.1463,29.9024,0.667,0.816,0.313,0.447,0.618,0.66,43,976,0.5031,5444,2705,2739,82,989,240,1810,25,960,3,100,0.0978,2452,649,PHI,Philadelphia Flyers,11,43
59,4_20012002,1.3468,49.9,2669.0,5330.0,2661.0,82,2.341,2.854,27,3,86.3,39.0,40.0,300.0,13.0,59.1,97,0.91,9.6,26.0854,29.7805,0.7,0.744,0.371,0.509,0.538,0.617,42,938,0.4992,5330,2669,2661,82,1126,234,1833,27,1049,3,97,0.0958,2442,653,PHI,Philadelphia Flyers,10,42
60,4_20022003,1.449,52.2,2419.0,5065.0,2646.0,82,2.024,2.573,20,4,85.2,47.0,50.0,328.0,14.3,65.2,107,0.918,8.3,24.622,30.939,0.864,0.882,0.372,0.589,0.478,0.744,45,310,0.5224,5065,2419,2646,82,399,211,506,20,351,4,107,0.0831,2537,204,PHI,Philadelphia Flyers,13,45
61,4_20032004,1.2522,50.3,2526.0,5081.0,2555.0,82,2.268,2.793,21,6,83.3,65.0,58.0,314.0,20.7,61.6,101,0.911,9.5,25.5122,29.4024,0.793,0.917,0.316,0.44,0.533,0.636,40,887,0.5028,5081,2526,2555,82,832,229,1164,21,1000,6,101,0.0949,2411,456,PHI,Philadelphia Flyers,15,40
62,4_20052006,1.0435,49.5,2435.0,4819.0,2384.0,82,3.085,3.207,26,11,79.1,80.0,97.0,444.0,18.0,61.6,101,0.893,10.3,28.9268,31.122,0.767,0.769,0.378,0.58,0.517,0.689,45,1078,0.4947,4819,2435,2384,82,772,263,1294,26,1069,11,101,0.10300000000000001,2552,513,PHI,Philadelphia Flyers,0,45
63,4_20062007,0.665,47.1,2563.0,4842.0,2279.0,82,3.622,2.598,48,12,84.5,53.0,65.0,376.0,14.1,34.1,56,0.889,9.0,32.5976,28.7927,0.625,0.923,0.135,0.281,0.265,0.5,22,1262,0.4706,4842,2563,2279,82,997,213,1317,48,982,12,56,0.0902,2361,581,PHI,Philadelphia Flyers,0,22
64,4_20072008,0.9007,49.3,2484.0,4900.0,2416.0,82,2.768,2.988,29,11,83.2,84.0,65.0,385.0,21.8,57.9,95,0.913,10.4,31.8171,28.7683,0.773,0.882,0.333,0.633,0.438,0.674,42,1173,0.493,4900,2484,2416,82,747,245,1415,29,877,11,95,0.1038,2359,514,PHI,Philadelphia Flyers,0,42
65,4_20082009,1.0066,48.3,2543.0,4922.0,2379.0,82,2.829,3.171,27,11,83.0,71.0,67.0,316.0,22.5,60.4,99,0.913,10.7,32.5366,29.7683,0.821,0.844,0.385,0.469,0.619,0.674,44,1243,0.4833,4922,2543,2379,82,908,260,1712,27,922,11,99,0.1065,2441,645,PHI,Philadelphia Flyers,0,44
66,4_20092010,0.9724,50.1,2408.0,4823.0,2415.0,82,2.707,2.829,35,6,83.0,68.0,57.0,317.0,21.4,53.7,88,0.905,9.0,28.6098,31.5732,0.786,0.882,0.242,0.449,0.556,0.673,41,1254,0.5007,4823,2408,2415,82,664,232,1807,35,1001,6,88,0.0896,2589,559,PHI,Philadelphia Flyers,0,41
67,4_20102011,1.2069,50.3,2454.0,4938.0,2484.0,82,2.634,3.122,23,12,82.8,49.0,54.0,295.0,16.6,64.6,106,0.913,9.8,30.1341,31.7683,0.735,0.864,0.406,0.548,0.571,0.68,47,1317,0.503,4938,2454,2484,82,655,256,1905,23,951,12,106,0.0982,2605,568,PHI,Philadelphia Flyers,0,47
68,4_20112012,1.1275,48.3,2494.0,4825.0,2331.0,82,2.744,3.171,26,9,81.8,66.0,58.0,335.0,19.7,62.8,103,0.903,9.8,28.4024,32.2073,0.867,0.892,0.435,0.564,0.593,0.75,47,1208,0.4831,4825,2494,2331,82,625,260,2058,26,1002,9,103,0.0984,2641,478,PHI,Philadelphia Flyers,0,47
69,4_20122013,0.8646,48.5,1493.0,2901.0,1408.0,48,2.896,2.75,22,3,85.9,37.0,26.0,171.0,21.6,51.0,49,0.899,9.5,28.5625,29.0417,0.765,0.85,0.227,0.52,0.45,0.692,23,784,0.4853,2901,1493,1408,48,382,132,1316,22,521,3,49,0.0946,1394,255,PHI,Philadelphia Flyers,0,23
70,4_20132014,0.9618,50.0,2507.0,5011.0,2504.0,82,2.768,2.841,30,10,84.8,58.0,48.0,294.0,19.7,57.3,94,0.909,9.4,30.5854,30.3659,0.75,0.829,0.302,0.564,0.476,0.744,42,1200,0.4997,5011,2507,2504,82,587,233,2174,30,1005,10,94,0.0935,2490,445,PHI,Philadelphia Flyers,0,42
71,4_20142015,1.0073,51.1,2456.0,5027.0,2571.0,82,2.72,2.585,31,18,77.1,60.0,61.0,256.0,23.4,51.2,84,0.91,8.8,30.2561,29.4268,0.731,0.864,0.22,0.475,0.341,0.688,33,1248,0.5114,5027,2456,2571,82,588,212,2511,31,940,18,84,0.0878,2413,413,PHI,Philadelphia Flyers,0,33
72,4_20152016,1.0231,51.0,2431.0,4961.0,2530.0,82,2.561,2.573,27,14,80.5,53.0,51.0,280.0,18.9,58.5,96,0.917,8.3,30.7195,30.9756,0.765,0.903,0.364,0.66,0.294,0.658,41,1309,0.5099,4961,2431,2530,82,687,211,2196,27,1013,14,96,0.083,2540,455,PHI,Philadelphia Flyers,0,41
73,4_20162017,0.8312,52.3,2318.0,4857.0,2539.0,82,2.817,2.585,33,10,79.8,54.0,50.0,277.0,19.5,53.7,88,0.901,8.2,28.4634,31.5244,0.8,0.826,0.396,0.46,0.5,0.588,39,1309,0.5227,4857,2318,2539,82,736,212,2063,33,1051,10,88,0.08199999999999999,2585,427,PHI,Philadelphia Flyers,0,39
74,4_20172018,1.0897,53.3,2249.0,4812.0,2563.0,82,2.878,3.037,26,14,75.8,54.0,54.0,261.0,20.7,59.8,98,0.904,9.5,29.8537,32.0854,0.667,0.829,0.404,0.5,0.5,0.657,42,1230,0.5326,4812,2249,2563,82,757,249,1670,26,965,14,98,0.0946,2631,478,PHI,Philadelphia Flyers,0,42
75,4_20182019,0.8639,54.7,2181.0,4818.0,2637.0,82,3.415,2.939,37,8,78.5,40.0,51.0,234.0,17.1,50.0,82,0.895,9.3,32.5,31.5,0.773,0.839,0.32,0.306,0.548,0.656,37,1277,0.5473,4818,2181,2637,82,821,241,1755,37,969,8,82,0.0933,2583,490,PHI,Philadelphia Flyers,0,37
76,5_19992000,1.3468,48.0,2713.0,5216.0,2503.0,82,2.878,2.939,31,6,82.5,54.0,56.0,346.0,15.6,53.7,88,0.9,11.3,28.7317,26.061,0.69,0.848,0.289,0.556,0.412,0.591,37,917,0.4798,5216,2713,2503,82,1009,241,1704,31,965,6,88,0.1127,2137,403,PIT,Pittsburgh Penguins,8,37
